Key;region_name;Station;lon;lat;Date;STN_TIME;Twilight;Net_Type;Mesh_Size(um);Net_Mouth_Dia(m);DEPTH_STRT;DEPTH_END;Bottom Depth(m);Volume Filtered(m3);CTD;NOTES;Pi;NumberOfSpecies;SumOfDiversity;ANNE:POLY: >> POLY larvae s1;ANNE:POLY: >> POLY s1;ANNE:POLY: >> POLY s2;ANNE:POLY: >> POLY s3;ARCR:: >> CIRRI s1;ARCR:: >> CRUST larvae s1;ARCR:AMPH:GAMM >> GAMM s1;ARCR:AMPH:GAMM >> GAMM s2;ARCR:AMPH:GAMM >> GAMM s3;ARCR:AMPH:HYPE >> HYPER s1;ARCR:AMPH:HYPE >> HYPER s2;ARCR:AMPH:HYPE >> HYPER s3;ARCR:CLAD: >> CLADO s1;ARCR:COPE: >> COPE other <2mm;ARCR:COPE: >> COPE other >2mm;ARCR:COPE: >> COPEN s1;ARCR:COPE:CALA >> CALA <1mm;ARCR:COPE:CALA >> CALA <3mm≥1mm;ARCR:COPE:CALA >> CALA <5mm≥3mm;ARCR:COPE:CALA >> CALA >5mm;ARCR:DECA:MYSI >> MYSID s1;ARCR:DECA:MYSI >> MYSID s2;ARCR:DECA:MYSI >> MYSID s3;ARCR:DECA:NANT >> CARID s1;ARCR:DECA:NANT >> CARID s2;ARCR:DECA:NANT >> CARID s3;ARCR:DECA:REPA >> DECA s1;ARCR:DECA:REPA >> DECA s2;ARCR:DECA:REPA >> DECA s3;ARCR:EUPH: >> EUPH eggs;ARCR:EUPH: >> EUPH s1;ARCR:EUPH: >> EUPH s2;ARCR:EUPH: >> EUPH s3;ARCR:ISOP: >> ISOPOD s1;ARCR:ISOP: >> ISOPOD s2;ARCR:ISOP: >> ISOPOD s3;ARCR:OSTR: >> OSTRA <3mm;ARCR:OSTR: >> OSTRA >3mm;CHAE:: >> CHAET s1;CHAE:: >> CHAET s2;CHAE:: >> CHAET s3;CHRO:: >> PROTO s1;CHRO:: >> PROTO s2;CNID:ANTH: >> ANTH s1;CNID:ANTH: >> ANTH s2;CNID:HYDR: >> MEDUS s1;CNID:HYDR: >> MEDUS s2;CNID:HYDR: >> MEDUS s3;CNID:HYDR:SIPH >> CALYC s1;CNID:HYDR:SIPH >> CALYC s2;CNID:HYDR:SIPH >> CALYC s3;CNID:HYDR:SIPH >> PHYS float >5mm;CNID:HYDR:SIPH >> PHYS s1;CNID:HYDR:SIPH >> PHYS s2;CNID:HYDR:SIPH >> PHYS s3;CNID:SCYF: >> SCYPH s1;CNID:SCYF: >> SCYPH s2;CNID:SCYF: >> SCYPH s3;CTEN:: >> CTENO s1;CTEN:: >> CTENO s2;CTEN:: >> CTENO s3;ECHI:: >> ECHIN s1;ECTO:: >> BRYOC s1;MOCE:OCTO: >> CEPH s1;MOCE:OCTO: >> CEPH s2;MOCE:OCTO: >> CEPH s3;MOGA:HETE: >> HETERO s1;MOGA:HETE: >> HETERO s2;MOGA:HETE: >> HETERO s3;MOGA:PTER: >> CLIO s1;MOGA:PTER: >> CLIO s2;MOGA:PTER: >> CLIO s3;MOGA:PTER: >> GYMNO s1;MOGA:PTER: >> GYMNO s2;MOGA:PTER: >> GYMNO s3;MOGA:PTER: >> LIM-- s0;MOGA:PTER: >> LIM-- s1;MOGA:PTER: >> LIM-- s2;MOGA:PTER: >> LIM-- s3;MOLL:: >> MOLL s1;UROC:LARV: >> LARVAC s1;UROC:LARV: >> LARVAC s2;UROC:LARV: >> LARVAC s3;UROC:THAL: >> DOLIO s1;UROC:THAL: >> DOLIO s2;UROC:THAL: >> DOLIO s3;UROC:THAL: >> SALP s1;UROC:THAL: >> SALP s2;UROC:THAL: >> SALP s3;VERT:PISC: >> PISCES egg s1;VERT:PISC: >> PISCES s1;VERT:PISC: >> PISCES s2;VERT:PISC: >> PISCES s3;XXXX >> Remainder
IOS2003011006301;Alaska Basin East;ARGO 3;-147.000;52.000;9 6 2003;1912;Daylight;Bongo VNH;236;0,56;150;0;4223;38.51;64; ;2;35;2,357;0;0,01787;0;0,35316;0;0;0;0;0;0;0,97637;0;0;0,04897;0;0;0,03549;0,21939;4,7034;9,55388;0;0;0;0;0;0;0;0;0;0,00093;0;0;0;0,01496;0;0;0,02077;0;0;0,22436;3,49;0,40197;0;0;0;0;0;0,66892;0,62321;0,18385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41548;1,09063;0,78941;0;3,86809;0;0;0;0,03324;0,06731;0;0,01246;0;0;0;0;0;0;0;0;0;0
IOS2003011006701;Alaska Basin East;ARGO 4;-140.999;53.507;10 6 2003;0411;Daylight;Bongo VNH;236;0,56;130;0;4000;53.07;68; ;2;52;2,916;0,02412;0,03889;0,05125;0;0;0;0;0;0;0;1,65819;0,37686;0;0,08279;0;0;0,10035;1,60394;12,87386;8,404;0;0;0;0;0;0;0;0;0;0,00452;0,10733;1,18455;1,13058;0;0;0;0,1206;0;0;0,16099;3,72338;0,07718;0;0;0;0;1,43207;0,8811;0,36179;0,35576;0;0;0,36179;0;0;0;0;0;0;0;0;0;0;0;0,10364;0;0;0;0;0;0,08291;0;1,3567;0;0;0;5,15545;0;0;0;0,01206;0;0;0;0;0;0;0;5,66799;0;0;2,20087;0;0
IOS2003011007001;Alaska Basin East;ARGO 5;-137.998;53.499;10 6 2003;2009;Daylight;Bongo VNH;236;0,56;149;0;3258;34.06;71;Flowmeter reading incorrect. Value entered was 0.000 m³, Cyanea tentacles. ;2;51;2,899;0;0;0,07986;0;0;0;0;0;0;0;0,24662;0,0411;0;0,10194;0;0;0,15438;4,99071;33,83822;9,87669;0;0;0;0;0;0;0;0;0;0,00705;0,20669;0,21727;1,15396;0;0;0;0,28185;0;0;0,07375;7,19319;0,42823;0;0;0;0;12,04932;0;0,56371;0,20787;0;0;3,38227;0;0;0;0;0;0;0;0;0,04735;0;0;0;0;0;0;0;0;0;0;0,93952;0;0;0,15972;7,14034;0;0;0;0,22548;0;0;0;0;0;0;0;0;0,00528;0;0,7986;0;0,00881
PBS2003013003501;Southern Vancouver Island Offshore;EP12;-128.205;48.488;10 6 2003;1714;Daylight;Bongo VNH;253;0,58;150;0;2100;55.83;34; ;3;58;1,873;0;0;0,14616;0,73079;0;0;0;0;0;0,02293;0,38617;0;0;0,07978;0;0;0,34749;1,58423;1,00591;1,55329;0;0;0,1003;0;0,09314;0;0;0,13613;0,29017;0,01777;0;0,06047;1,07469;0;0;0;0,40122;0;0;0,0063;5,05105;0,73446;0;0;0;0;0,40838;1,29894;0;0;0,15762;0;0;0;0;0;0;0;0;0;0;0;0;0,00609;0;0;0;0;0,60004;0;0;0;0;0,50152;0;0,29232;0,43561;0;0;0,00149;0;0;0;2,24682;4,21852;1,40426;0;0;0,53914;0,00036;0,02328;2,24037;1,65323;0
IOS2003011007301;Haida Basin;ARGO 6;-135.001;53.503;11 6 2003;1039;Daylight;Bongo VNH;236;0,56;150;0;2927;39.71;74;thick with Rhizosolenia ;2;44;2,601;0;0,0693;0,16117;0;0;0;0;0;0;0;0;0;0;0,17608;0;0,00024;0,20631;6,38953;18,58893;49,18862;0;0;0;0;0;0;0;0;0;0,01209;0,06447;0;15,83641;0;0;0;0,80584;0;0;0,18051;5,29842;0,08317;0;0;0;0;1,5311;0;0;0,23772;0;0;1,93402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,41753;4,23067;0;10,069;0;0;0;0;0,01612;0;0;0;0;0;0;0;0;0,10879;0;1,2692;0;0
IOS2003027001401;Northern Vancouver Island Offshore;P08;-128.667;48.817;1 9 2003;1727;Daylight;Bongo VNH;236;0,56;150;0;2532;34.49;13; ;2;64;2,68;0,37297;0;0,15923;0,39432;0,07538;0,00074;0;0;0;0;0,00965;0,07509;0;0,36521;0;0;0,21388;0,48051;0,17744;0,42215;0;0;0;0;0;0;0;0;0;0;0;0,21455;0;0;0;0;0;0;0;0,3644;2,28472;0,27501;0;0;0;0;0,4929;3,66483;0,2134;0,03189;0,2737;0;1,1811;0;0;0;0;0;0;0,04929;0;0,06708;0,00241;0;0;0,28124;0;0;0;0;0;0;0;0;0;0;0,09278;0;0;0,02041;1,08368;0;0;0,63091;1,6051;0,60887;0;0;0;0;0;0;0;0,03711
IOS2003027002401;Northern Vancouver Island Offshore;P12;-130.667;48.970;2 9 2003;1237;Daylight;Bongo VNH;236;0,56;150;0;3200;36.43;23;Lots of jellies. ;2;44;1,904;0;0,22663;0,25034;0,74664;0;0;0;0;0;0,20818;0;0;0;0,09205;0;0;0,65652;0,81427;0,58607;0,37113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,70272;0;0;0,13659;2,82186;0,05516;0;0;0;0;7,09306;0;0;0;0,38869;0;0;0;0;0;0;0;0;0,03448;0;0;0;0;0;0;0;0;0;0,4392;0;0,3843;0;0;0;0;0;0;0;0,01528;0,07906;0;0;4,09333;0,36893;23,44221;0;0;0;0;0;0;0;0
IOS2003027003701;Alaska Basin East;P16;-134.670;49.283;3 9 2003;1826;Daylight;Bongo VNH;236;0,56;150;0;3645;35.42;35;Lots of very fine paint chips. ;2;34;1,831;0;0;0;0;0;0;0;0;0;0,74941;0,26539;0;0;0,03342;0;0,00014;0,20707;0,5303;0;0,10361;0;0;0;0;0;0;0;0;0;0,00136;0;0;0;0;0;0;0,04517;0;0;0,01242;1,60502;0,31972;0;0;0;0;0,91191;0;0;0;0;0,43196;0;0,18069;0;0;0;0;0;0;0;0;0,00059;0;0;0;0;0;0;2,03275;2,23602;4,74308;0,22586;0;0;0;4,29136;0;0;0,00262;0;0;0;0;0;0;0;0;6,77583;0;0;0;0;0
IOS2003027004601;Alaska Basin East;P20;-138.666;49.567;4 9 2003;2033;Daylight;Bongo VNH;236;0,56;150;0;3819;44.23;44;Many Clio shells, fine paint chips. ;2;36;1,67;0;0;0;0;0;0;0;0;0;0,17147;0,8501;0;0;0,00778;0;0;0,07572;0,50898;0;0,14651;0;0;0;0;0,0147;0,16731;0;0;0;0;0;0,11757;2,24518;0,00326;0;0;0,1266;0;0;0,15447;2,9618;0,08588;0;0;0;0,27131;0,17183;0;0;0,16007;0;0,6421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,09247;123,35519;22,78996;0,45218;0,31653;0;0;0,1465;0;0;0,00723;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2003027006101;Alaska Basin East;P26;-145.000;50.001;6 9 2003;1259;Daylight;Bongo VNH;236;0,56;150;0;4227;42.28;59;Thalassiothrix ;2;34;2,218;0;0,01627;0,19962;0;0;0;0;0;0;0,62781;0;0;0;0,11315;0;0,00034;0,17483;0,98428;0,40681;0,4352;0;0;0;0;0;0;0;0;0;0;0;0,22119;0;0;0;0;0,11353;0;0;0,64674;6,23463;0;0;0;0;2,45979;3,59508;0,60927;0;0,27909;0;0,4825;0;1,51372;0;0;0;0;0;0;0,33113;0;0;0;0;0;0;0;0;0,18921;0,83254;0;0,37843;0,33113;0;0;1,58184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2003027006301;Alaska Basin East;P26;-144.999;50.000;7 9 2003;0509;Night;Bongo VNH;236;0,56;150;0;4250;37.16;60;Thalassiothrix ;2;43;2,621;0;0,03703;0,11841;0,14801;0;0;0;0,71044;0;1,02045;0,11572;0;0;0,19806;0;0,00103;0,37338;4,25792;0,65016;1,19268;0;0;0;0;0;0;0;0;0;0;0;1,42648;7,67535;0;0;0;1,11948;0;0;2,18816;19,08504;0,68856;0;0;0;8,39612;4,49946;0,69322;0;0,12702;0;2,19591;0;1,72228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,58342;0,7535;0;0;7,19914;0;0;0;0;0;0;0;0;0;0;0;0,37944;0;0;0;0;0
IOS2003031006301;Northern Vancouver Island Offshore;LBP7;-128.191;49.868;26 9 2003;1437;Daylight;Bongo VNH;236;0,56;251;0;2000;104.07;61;tow went from vertical to 10 degrees stbd then aft to vert to 10 degrees stbd with recovery out to 20 degrees stbd ;2;82;3,188;0,02767;0,01322;0,09042;0,09801;0,2998;0;0;0,03171;0;0,0083;0;0,06803;0;0,07099;0;0,00005;0,18281;0,46106;0,2154;0,26194;0;0;0;0;0;0;0;0;0;0,00046;0,01845;0,07424;0,23855;0,06395;0;0;0,27674;0;0,01722;0,36545;1,0416;0,06918;0;0;0;0;0,14606;0,83809;0,07687;0,00567;0,16902;0;0,36898;0;0;0;0;0;0;0,01207;0,04981;0;0;0;0;0;0;0;0;0,15374;0;0;0;0;0;0,02614;0,07379;0;0;0,04311;0,0169;0;0;0,00307;0,03267;0,02018;0;0;0;0;0;0;0;0,0246
IOS2003031008001;Northern Vancouver Island Offshore;ODAS;-130.014;50.881;27 9 2003;2045;Night;Bongo VNH;236;0,56;249;0;2000;75.21;79; ;2;57;2,891;0,06808;0;0,04255;0;0,15318;0;0;0,70203;0;0;0;0,52121;0;0,33687;0;0,00102;0,12255;2,9945;1,35409;0,43186;0;0;0;0;0;1,16367;0;0,2505;0;0,08935;0;2,39202;2,88005;0;0;0;0;0;0;1,4447;14,56188;0,083305;0;0;0;0;0,4042;0;0;0;0,13828;0;0;0;0;0;0;0;0;0;0;0,46181;0;0;0,07313;0;0;0;0;0;0;0;0;0,37229;0;0;0;0;0;0,00051;1,66786;0;0;0;0,01702;0,07446;0;0;0;0;0;0;1,01449;0,17019
IOS2003031008401;Northern Vancouver Island Offshore;CS01;-129.689;50.582;28 9 2003;0253;Night;Bongo VNH;236;0,56;254;0;2000;57.90;82;Flowmeter reading incorrect. Value entered was 110.387 m³. Very fine phtoplankton. ;2;72;3,324;0;0,0713;0,22107;0,29361;0;0;0;0;0;0;0,19258;0,11727;0;0,11724;0;0,0005;0,23241;1,06722;1,1008;0,57962;0;0;0;0;0;0;0;0,65078;0;0,09672;0,02211;0,39945;0,60449;0;0;0;0,44214;0;0;1,24243;3,89638;0,16259;0;0;0;0;1,44387;0,80967;0;0,04076;0,4;0;0;0;0;0;0;0;0;0;0;0,07615;0;0;0;0;0;0;0;0;0;0;0;0;0;0,14093;0;0;0;0,01183;0,01105;0;0;0;0;0,07254;0;0;0,02591;0;0;0;0,09672;0
PBS2003036028601;Northern Vancouver Island Offshore;T10;-129.822;50.537;26 10 2003;2252;Night;Bongo VNH;253;0,58;150;0;2000;78.05;285;volume 2x expected value ;3;70;3,291;0;0,01763;0,082;0,34849;0;0;0;0;0;0;0,07047;0;0;0,04543;0;0,00246;1,32298;2,01007;0,60781;1,03268;0;0;0;0;0;0,56066;0;0;0;0,01127;0,1968;0,08463;0,71544;0,00738;0;0;0,287;0;0;0,67895;4,10763;0,0943;0;0;0;0,1025;0,29212;0;0;0;0,09071;0;0,98398;0,02301;0;0;0;0;0;0,01609;0;0,0007;0,00053;0;0,03587;0;0;0;0;0;0;0;0;0;0;0;0,041;0;0;0,00311;0,1435;0;0;0;0,00615;0,05125;0;0;0;0;0;0;0,97758;0,0328
PBS2003036028801;Northern Vancouver Island Offshore;T11;-129.996;50.458;27 10 2003;0018;Night;Bongo VNH;253;0,58;150;0;2000;33.68;287;volume 3x expected value, volume from wire out ;3;71;3,328;0;0;0,19002;0,8076;0,0772;0;0;0;0;1,36627;0,8076;0;0;0,81614;0;0,019;2,16266;17,52707;4,39501;3,29572;0;0;0;0;0;4,53682;0;0;0;0,0285;0,15202;0,66562;1,90024;0;0;0;4,94062;0;0;1,2342;6,17576;0,47506;0;0;0;0;0,90261;0,38242;0;0;0,14014;0;2,28029;0;0;0;0;0;0;0;0,10689;0,03192;0,00494;0;0;0;0;0;0,39638;0;0;0;0;0;0;0,32304;0,57007;0;0;0,00456;1,46318;0;0;0;0,10926;0,16627;0;0;0;0;0;0;4,14489;0,15202
PBS2003036029001;Northern Vancouver Island Offshore;T12;-130.161;50.378;27 10 2003;0123;Night;Bongo VNH;253;0,58;141;0;2000;81.00;289;volume 2x expected value, moderate swell ;3;73;3,44;0;0,05096;0,03951;0,1679;0,0642;0;0;0;0;0;0,1037;0;0;0,25164;0;0,00363;0,27021;2,98654;2,47144;0,37976;0;0;0;0;0;0,4716;0;0,05815;0;0,00237;0,14064;0,60652;5,53146;0;0;0;0,98765;0;0,01975;0,57611;3,0321;0,06716;0;0;0;0,2963;0,09383;0,51852;0;0,04272;0,15852;0,06296;0,94815;0;0;0;0;0;0;0;0,04444;0,00134;0,00051;0;0;0;0;0;0,08395;0;0;0;0;0;0;0;0,03951;0;0;0,00387;0,3279;0;0;0;0,0237;0,01728;0;0;0;0;0;0;1,72346;0,0316
IOS2004005001401;Northern Vancouver Island Offshore;P08;-128.665;48.817;20 2 2004;0240;Night;Bongo VNH;236;0,56;149;0;2519;62.96;13;Volume 2x expected value, biomass analysis done 13 years after sample collection, sample degraded ;2;69;3,212;0;0,01093;0,05591;0,10801;0;0;0;0;0;0,06023;0;0;0;0,0169;0;0,00053;0,33233;2,79381;4,54468;0,51461;0;0;0;0;0,02065;0;0;0;0;0,00203;0;0,21769;1,69695;0;0;0;0,22872;0;0;0,08781;1,03717;0,06099;0;0;0;0;0,30178;0,76938;0;0;0;0;0,60991;0;0;0;0;0;0;0;0,10006;0,00427;0;0;0;0;0;0;0;0;0;0;0;0,11118;0;0,0432;0;0;0;0;0,30242;0,21271;0,07751;0;0;0;0;0;0;0;0;0,02065;0;0
IOS2004005001901;Northern Vancouver Island Offshore;P12;-130.668;48.970;20 2 2004;0731;Daylight;Bongo VNH;236;0,56;149;0;3220;47.45;18;biomass analysis done 13 years after sample collection, sample degraded ;2;52;2,954;0;0;0,04805;0,14331;0,30348;0;0;0;0;0;0,28661;0;0;0,07587;0;0,00162;0,50736;3,77527;3,12632;0,39873;0;0;0;0;0;0;0;0;0;0,00236;0;0,36594;1,30495;0;0;0;0,26976;0;0;0,23705;5,87144;0,48934;0;0;0;0;0,18545;0;0;0,04974;0;0;0,80927;0;0;0;0;0;0;0;0;0,01133;0;0;0,11591;0;0;0;0;0;0;0;0;0;0;0,05732;0;0;0;0,00526;1,13299;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2004005002701;Alaska Basin East;P16;-134.666;49.284;21 2 2004;2028;Night;Bongo VNH;236;0,56;150;0;3620;48.51;25; ;2;60;2,955;0;0,05146;0,08905;0,28035;0;0;0;0;0;0,15634;0,0301;0;0;0,28762;0;0;1,94772;3,7073;5,19117;2,94454;0;0;0;0;0;0;0;0;0;0,00198;0;0,38256;2,34599;0;0;0;0,92352;0;0;0,63789;4,45269;0,33867;0;0;0;0;2,35003;0,69841;0;0,04865;0;0;0,79159;0;0;0;0;0;0;0;0;0;0,00086;0;0,11338;0;0;0;0;0;0;0;0,98949;0;0;0;0,06597;0;0;0,00343;0,42877;0,12468;0;0;0;0;0;0;0;0;0;0,48073;1,57287;0
IOS2004005003401;Alaska Basin East;P20;-138.668;49.566;22 2 2004;1958;Night;Bongo VNH;236;0,56;150;0;3944;45.48;32; ;2;43;2,29;0;0;0,03694;0,59807;0;0;0;0;0;0,05629;0,07476;0;0;0,09638;0;0;3,42826;9,12155;4,97801;3,50571;0;0;0;0;0;0;0;0;0;0,01055;0;0,57357;1,55215;0;0;0;2,53298;0;0;2,16218;6,15655;0,25611;0;0;0;0;3,67634;0,5664;0;0,10378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,70361;0;0;0;0;0;0;0;0,14072;0,15198;0;0;0;0;0;0,1715;0,65963;0;0;0;0;0
IOS2004005004201;Alaska Basin East;P26;-144.967;50.033;24 2 2004;0349;Night;Bongo VNH;236;0,56;150;0;4214;90.96;;Volume 2.5x expected value ;2;44;2,92;0;0;0,09037;0,26165;0;0;0;0;0;0;0,24186;0;0;0,0416;0;0,00026;0,18657;2,85081;0,6073;0,16029;0;0;0;0;0;0;0;0;0;0;0;0,00928;0,9418;0;0;0;0,43975;0;0;0,32023;0,28474;0,0331;0;0;0;0;1,79639;0,1416;0;0,05838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38698;1,84697;3,25418;0;0;0,04485;0;0;0;0,00046;0,00528;0,00237;0;0;0;0;0;0;0,19349;0;0;0,01429;0;0
PBS2004003018601;Northern Vancouver Island Offshore;T13;-130.344;50.308;27 2 2004;0704;Daylight;Bongo VNH;253;0,58;150;0;1000;59.20;185; ;14;45;2,946;0;0;0,05743;0,22973;0;0;0;0;0;0,06405;0,15878;0;0;0,02893;0;0;0,28225;2,11189;0,28209;0,71149;0;0;0;0;0;0;0;0;0;0,00405;0;0,06767;0,66392;0;0;0;0,24325;0;0;0,17865;2,14019;0,32702;0;0;0;0;0,19257;1,74797;0;0,09966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23649;0;0;0;0,06892;0;0;0;0,00086;0,04865;0,65676;0;0;0;0;0;0;0;0;0;0;0;0,01081
PBS2004003018801;Northern Vancouver Island Offshore;T12;-130.162;50.382;27 2 2004;0826;Daylight;Bongo VNH;253;0,58;150;0;1832;61.29;186; ;14;45;2,796;0;0;0,08745;0,21537;0;0;0;0;0;0;0;0;0;0,02369;0;0;0,2151;1,93806;1,49453;1,81955;0;0;0;0;0;0;0;0;0;0,0077;0;0,03782;1,6032;0;0;0;0,18274;0;0;0,38805;3,04095;0,05769;0;0;0;0;0,155;0,10507;0;0,01925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02219;0;0;0;0,00102;0,08223;0,05639;0;0;0;0;0;0;0;0;0,23495;0;0;0
PBS2004003019001;Northern Vancouver Island Offshore;T11;-129.993;50.459;27 2 2004;0941;Daylight;Bongo VNH;253;0,58;150;0;2200;71.71;189;volume 2x expected value ;14;42;2,738;0;0;0,01673;0;0;0,00004;0;0,04602;0;0;0;0;0;0,01188;0;0,00003;0,20517;0,8019;1,73756;0,43954;0;0;0;0;0;0;0;0;0;0,00765;0;0,03531;0,23707;0;0;0;0,03347;0;0;0,10947;0,88203;0,00335;0;0;0;0;0;0,58569;0;0;0;0;0,26775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09762;0;0,00948;0,04239;0;0;0,00279;0,03905;0,13856;0;0;0;0;0;0;0;0;0;0;0;0
PBS2004003019201;Northern Vancouver Island Offshore;T10;-129.821;50.541;27 2 2004;1058;Daylight;Bongo VNH;253;0,58;150;0;2300;66.62;191;volume 2x expected value ;14;37;2,586;0;0;0,02402;0,05104;0;0;0;0;0;0;0,1411;0;0;0,02624;0;0;0,28188;0,99439;1,10927;0,41969;0;0;0;0;0;0;0;0;0;0,00684;0;0;0;0;0;0;0,01201;0;0;0,11591;0,73701;0,00841;0;0;0;0;0,02852;0,31522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03062;0,09126;0;0;0,00031;0,02522;0,22047;0;0;0;0;0;0;0;0;0;0;0;0
IOS2004009008201;Northern Vancouver Island Offshore;CS01;-129.693;50.579;29 5 2004;1633;Daylight;Bongo VNH;236;0,56;245;0;1150;68.85;83;lots of jellies, fur seal playing the wake ;2;72;2,921;1,73083;0;0,01005;0,19753;1,13406;0;0;0;0;0;0,27306;0,28468;0;0,07921;0;0,00167;0,22226;21,44925;1,17537;1,70283;0;0;0;0;0,01882;0,64979;0,48802;0;0;0,04416;0;0,18634;0;0;0;0;0,18592;0;0;0,23007;5,20261;0,01859;0;0;0;0;0,58382;11,9356;0;0,13711;0;0;1,11547;0;0;0;0;0;0;0,87564;0,30118;0,00158;0,00121;0;0,07988;0;0;0;0;0;0;0;0,46478;0,61002;0;0;0;0;0;0,19074;0;0;0;0;0,00465;0,061;0;0;0;0,00232;0;0;0,14089;0,02789
IOS2004009008601;Northern Vancouver Island Offshore;CS00;-129.915;50.458;29 5 2004;1939;Daylight;Bongo VNH;236;0,56;238;0;2000;73.14;85;circular fecal pellets 0.3-0.4mm ;2;61;2,865;1,37555;0;0;0;1,26005;0;0;0;0,31173;0;0;0,26798;0;0,14438;0;0,00105;1,81814;29,16836;2,10883;12,2379;0;0;0;0;0;1,50738;0;0;0;0,05513;0,07;0,03555;0;0;0;0;0,35001;0;0;0,14744;2,10008;0,14176;0;0;0;0;0,5469;2,42002;0;0,03227;0,28439;0;0;0;0;0;0;0;0;0,34345;0;0,6204;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89253;1,33005;0;0;0,00875;0;0;0;0,035;0;0;0;0;0;0;0;0,68075;0;0
IOS2004009010701;Northern Vancouver Island Offshore;LBP7;-128.187;49.871;30 5 2004;1542;Daylight;Bongo VNH;236;0,56;257;0;1800;85.52;106; ;2;86;3,116;0,03405;0,00655;0;0,03625;0,05473;0;0;0,07717;0;0,08868;0,84996;0;0;0,03937;0;0,00051;0,16953;1,20076;0,53205;1,11178;0;0;0;0;0;0;0,01197;0,14383;0;0,01646;0;0,0478;0,19878;0;0;0;0,13097;0;0;0,06305;3,03999;0,00613;0;0;0;0;0,04443;1,17445;0;0,08279;0,24322;0;0;0;0;0;0,00117;0;0;0,05875;0;0,02578;0;0;0;0;0;0;0;0;0;0;0;0,11576;0;0;1,13751;0;0;0,00049;0,20954;0;0;0;0;0;0;0;0;0,00105;0,0421;0,14733;0;0
IOS2004010001301;Northern Vancouver Island Offshore;P08;-128.667;48.817;3 6 2004;0646;Daylight;Bongo VNH;236;0,56;249;0;2440;60.05;12;lots of Rhizosolenia and Thalassiothrix ;2;68;2,778;0;0;0,10158;0;0;0;0;0;0;0;0,76602;0;0;0,30498;0;0,004;0,33296;0,97915;0,82589;12,06928;0;0;0;0;0;0;0;0;0;0,01732;0;0,05622;0,43031;0;0;0;0,26645;0;0;0,13162;5,37352;0,17874;0;0;0;0;0;0;0,03331;0,0393;0,69276;0;0;0;0;0;0;0;0;0;0;0;0,00069;0,01132;0;0,42131;0;0;0;0;0;0;0;0;0;0,31707;0;0;0;0;0,94322;0,46042;0;0;0;0,02331;0;0;0;0,00033;0;0;0;0
IOS2004010001801;Northern Vancouver Island Offshore;P12;-130.665;48.970;3 6 2004;1829;Daylight;Bongo VNH;236;0,56;150;0;3300;30.40;17;lots of Rhizosolenia and Thalassiothrix ;2;45;1,994;0;0;0,02434;0,22368;0;0;0;0;0;0,49895;0;0;0;0,97136;0;0,01074;1,36127;1,73263;2,26601;3,17434;0;0;0;0;0,02138;0;0;0;0;0,08631;0;0,0421;0,24671;0;0;0;0,84211;0;0;0,28974;1,42763;0,62821;0;0;0;0;0,0625;0;0,01645;0,03882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11513;0;0,89473;0;0;0;0;1,87368;0,14921;0;0;0;0,02303;0;0;0;0;0;0;0;0
IOS2004010002501;Alaska Basin East;P16;-134.672;49.282;4 6 2004;2340;Daylight;Bongo VNH;236;0,56;192;0;3645;128.12;24;volume 2x expected ;2;49;3,003;0;0,00537;0;0;0;0;0;0;0;0,05919;1,65626;0;0;0,01181;0;0,00015;0,03533;2,22104;1,60194;1,83297;0;0;0;0;0;0,19648;0;0;0;0;0;0,22504;5,00514;0,00225;0;0;0,36216;0,01249;0;0,03085;0,44802;0,03736;0;0;0;0;0,05932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,43709;0;0,24415;0;0;0;0,00065;0,0025;0;0;0;0;0;0;0,07493;11,67343;0;0;0,52958;2,38214;0
